voltage_v,current_a,active_power_kw,reactive_power_kvar,load_demand_kwh,household_type,occupancy_level,appliance_usage_category,deviation_neighborhood_ratio,zero_consumption_flag,load_spike_flag,fraudulent,broader_zone,locality
224.64,39.04,6.14,1.61,5.05,Residential,17,Low,1.34,0,0,1,Industrial / Peripheral,Dharavi
230.88,46.47,9.26,3.09,11.53,Residential,189,Medium,0.82,0,0,0,Central Suburbs,Ghatkopar
232.07,39.91,8.74,1.77,7.42,Residential,57,Medium,1.2,0,0,0,Powai & Lakeside,Powai
235.83,50.35,11.83,2.49,10.01,Commercial,3,Medium,1.0,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
238.45,18.52,4.51,1.44,3.63,Residential,63,Medium,0.93,0,0,1,Thane & Beyond,Kalyan
226.45,47.55,8.0,2.6,8.83,Residential,189,Medium,0.97,0,0,0,Western Suburbs,Bandra West
220.69,13.9,4.77,0.98,8.58,Residential,22,Medium,1.19,0,0,0,Western Suburbs,Andheri East
228.32,14.86,4.64,1.63,4.31,Industrial,12,Medium,0.82,0,0,1,Thane & Beyond,Bhiwandi
233.15,22.18,5.61,1.33,7.17,Residential,2,High,0.99,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
232.72,33.04,5.81,0.51,5.14,Residential,118,Medium,0.81,0,0,0,Western Suburbs,Juhu
235.8,50.41,11.12,3.07,10.77,Residential,63,Low,1.08,0,0,0,Central Suburbs,Sion
226.89,30.3,4.62,0.71,4.79,Residential,2,High,0.96,0,0,1,Thane & Beyond,Kalyan
237.79,35.5,8.06,2.85,8.11,Commercial,8,Medium,1.07,1,0,0,Thane & Beyond,Dombivli
231.12,9.62,2.63,0.66,2.74,Residential,20,Medium,1.2,0,0,0,Powai & Lakeside,Hiranandani Gardens
225.36,40.47,5.44,0.87,6.11,Commercial,2,Medium,0.9,0,0,0,Central Suburbs,Dadar
218.65,51.91,9.0,1.78,11.64,Residential,2,Medium,0.95,1,0,0,Industrial / Peripheral,Mankhurd
228.62,7.03,2.05,0.52,2.08,Industrial,2,Medium,0.84,0,1,0,Navi Mumbai / Panvel,Navi Mumbai
229.41,44.23,7.71,2.66,8.63,Residential,34,Medium,0.94,0,0,0,Western Suburbs,Andheri East
237.15,64.21,14.04,3.84,14.42,Industrial,95,Medium,0.84,0,0,0,Powai & Lakeside,Hiranandani Gardens
227.22,66.91,14.25,2.82,15.33,Residential,66,High,0.81,0,0,1,Thane & Beyond,Bhiwandi
233.31,26.31,6.31,2.4,6.89,Residential,23,Medium,1.22,1,0,1,Thane & Beyond,Bhiwandi
225.78,58.75,10.53,1.19,10.54,Residential,6,Medium,0.98,0,0,0,Powai & Lakeside,Kanjurmarg
233.66,59.41,13.19,4.32,13.98,Residential,54,Low,0.84,0,0,0,Western Suburbs,Santacruz
232.47,36.32,7.4,2.65,8.75,Residential,5,Medium,1.01,0,0,0,Western Suburbs,Andheri East
221.27,8.83,2.46,0.87,2.17,Residential,24,High,1.31,0,0,1,Industrial / Peripheral,Sewri
231.05,19.17,4.67,0.66,4.86,Commercial,142,Medium,0.79,0,0,0,Central Suburbs,Sion
234.58,64.37,13.83,2.91,13.9,Residential,15,Low,1.22,0,0,0,Western Suburbs,Juhu
230.33,54.75,11.08,2.67,8.7,Residential,11,High,1.04,0,0,1,Navi Mumbai / Panvel,Kharghar
230.44,11.98,2.66,0.73,2.26,Residential,154,Medium,1.2,0,0,0,Western Suburbs,Bandra West
227.81,58.03,10.55,3.51,10.71,Commercial,2,High,1.15,0,0,0,Central Suburbs,Lower Parel
229.81,35.73,8.74,3.37,9.03,Commercial,187,High,0.7,0,0,0,South Mumbai,Girgaon
229.47,18.95,3.82,1.49,5.89,Residential,136,Medium,1.08,0,0,0,Powai & Lakeside,Hiranandani Gardens
235.02,69.29,15.1,5.12,15.67,Residential,41,High,0.97,1,0,0,Navi Mumbai / Panvel,Airoli
221.43,68.84,14.89,4.92,15.72,Commercial,27,Medium,1.03,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
237.5,62.11,12.13,3.73,10.7,Commercial,59,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
236.85,35.59,5.65,1.08,4.77,Commercial,43,Medium,1.14,0,0,1,Industrial / Peripheral,Trombay
232.06,44.66,7.53,1.01,6.01,Commercial,5,Medium,0.98,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
226.53,56.0,10.15,3.24,10.93,Residential,37,Medium,1.36,0,1,1,Industrial / Peripheral,Trombay
234.92,62.36,12.47,3.52,12.49,Residential,2,Low,1.1,0,0,0,Central Suburbs,Sion
229.17,26.75,4.46,0.89,4.12,Residential,4,Medium,1.08,0,1,1,Industrial / Peripheral,Taloja MIDC
230.53,10.49,2.02,0.6,1.77,Commercial,2,Medium,0.95,0,0,1,Navi Mumbai / Panvel,Vashi
236.5,50.5,8.17,2.1,11.16,Industrial,31,Low,1.21,0,0,0,Powai & Lakeside,Hiranandani Gardens
223.96,65.04,12.56,2.13,15.44,Residential,10,Medium,1.3,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
222.27,69.61,15.43,4.95,17.87,Commercial,70,Medium,0.68,0,0,0,South Mumbai,Cuffe Parade
228.14,7.13,1.26,0.54,1.61,Commercial,21,Medium,0.66,0,0,1,Navi Mumbai / Panvel,Airoli
234.54,65.41,14.76,5.22,14.66,Residential,2,High,0.58,0,0,0,South Mumbai,Cuffe Parade
234.83,59.46,9.38,1.24,8.04,Commercial,47,Medium,0.99,0,0,0,Central Suburbs,Ghatkopar
226.27,33.99,7.53,0.4,6.95,Residential,3,Medium,0.66,0,0,0,Central Suburbs,Sion
226.83,18.36,4.74,0.48,5.44,Residential,147,Medium,1.32,0,0,0,Central Suburbs,Dadar
221.46,46.76,7.77,1.4,7.52,Residential,67,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
224.76,13.49,2.29,0.96,2.45,Residential,118,Low,0.76,0,0,0,Eastern Suburbs,Vikhroli
232.09,23.78,7.53,3.36,8.69,Residential,182,High,0.97,0,0,0,Central Suburbs,Ghatkopar
235.94,20.9,5.85,0.8,4.29,Residential,64,Medium,0.75,0,0,0,Central Suburbs,Parel
233.55,67.45,13.58,2.77,14.35,Residential,5,High,0.81,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
231.73,43.1,8.13,2.06,8.48,Residential,56,Medium,0.74,0,1,0,Navi Mumbai / Panvel,Belapur
227.1,14.58,3.35,1.41,3.48,Residential,31,Medium,1.09,0,0,0,Powai & Lakeside,Hiranandani Gardens
217.05,14.86,4.54,1.23,4.89,Commercial,74,Medium,1.13,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
235.38,50.99,7.92,3.27,7.98,Residential,2,Medium,0.98,0,0,0,Western Suburbs,Bandra East
226.35,37.38,8.62,2.09,9.48,Residential,68,Low,1.11,0,0,0,Western Suburbs,Andheri West
238.19,24.08,5.79,1.91,4.76,Residential,107,Low,0.68,0,1,0,Industrial / Peripheral,Taloja
230.91,24.66,8.11,3.83,7.19,Commercial,110,Medium,0.92,0,0,0,Central Suburbs,Dadar
232.21,53.72,12.01,2.23,12.16,Residential,220,High,0.97,0,0,0,Central Suburbs,Parel
228.83,68.61,14.92,4.68,15.03,Residential,125,Medium,1.19,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
222.29,55.87,10.74,4.99,8.7,Residential,9,High,0.97,1,1,1,Industrial / Peripheral,Trombay
234.86,24.39,4.33,1.3,4.13,Commercial,102,Medium,1.21,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
234.25,29.05,9.86,3.09,9.28,Residential,5,High,0.97,0,0,1,Industrial / Peripheral,Trombay
228.14,63.73,12.5,2.33,13.96,Residential,63,Low,0.7,1,0,1,Industrial / Peripheral,Taloja
222.99,50.15,10.16,3.76,11.0,Residential,66,Medium,1.21,0,0,0,Western Suburbs,Bandra West
227.17,28.03,6.03,3.51,5.88,Commercial,6,High,1.04,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
233.36,24.91,4.45,1.01,5.73,Commercial,10,Low,0.64,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
228.69,49.81,10.3,1.31,7.62,Residential,31,Low,0.99,0,0,0,Western Residential,Kandivali
232.56,16.54,4.35,0.81,4.41,Commercial,17,High,0.84,0,1,0,Thane & Beyond,Dombivli
223.47,34.39,6.08,0.86,6.05,Industrial,47,Medium,0.97,0,1,1,Industrial / Peripheral,Taloja
238.97,18.75,5.05,0.64,4.67,Commercial,108,Medium,1.05,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
236.33,62.91,13.05,4.82,12.42,Residential,11,Medium,1.08,0,0,0,Powai & Lakeside,Powai
237.98,15.28,2.79,1.27,2.38,Residential,3,Medium,1.13,0,0,0,Western Suburbs,Andheri West
222.92,53.04,9.25,2.67,7.92,Industrial,6,Low,0.95,0,0,0,Powai & Lakeside,Powai
224.92,45.23,10.07,2.14,9.1,Residential,2,High,1.07,0,0,1,Industrial / Peripheral,Trombay
225.7,66.08,14.01,3.26,14.39,Industrial,6,Medium,0.81,0,0,0,Western Suburbs,Bandra East
233.41,41.36,6.43,1.88,3.91,Industrial,2,Medium,1.03,0,0,0,Central Suburbs,Parel
231.92,9.08,2.94,2.03,3.09,Commercial,78,Medium,1.21,0,0,0,Central Suburbs,Lower Parel
228.71,69.15,14.26,3.67,14.53,Commercial,120,Low,1.18,0,0,1,Navi Mumbai / Panvel,Panvel
232.38,46.23,9.86,1.0,9.8,Commercial,4,Low,1.1,0,0,1,Thane & Beyond,Thane
229.46,6.24,1.69,0.33,1.81,Residential,118,Medium,1.22,0,0,0,Western Suburbs,Bandra West
222.68,36.17,9.06,3.34,7.36,Industrial,243,Medium,0.85,0,1,0,Industrial / Peripheral,Trombay
238.3,67.86,14.11,4.6,13.98,Residential,180,Low,0.99,0,0,0,Powai & Lakeside,Hiranandani Gardens
223.6,15.72,2.29,0.3,2.23,Commercial,59,Medium,0.86,1,0,1,Industrial / Peripheral,Taloja MIDC
225.85,15.38,2.92,0.51,3.13,Residential,144,Medium,1.36,0,0,0,Powai & Lakeside,Powai
227.31,59.72,12.88,3.69,13.63,Residential,84,Medium,0.97,0,0,0,Western Suburbs,Bandra West
233.85,68.54,14.36,4.22,16.85,Residential,152,Low,0.85,0,1,0,Industrial / Peripheral,Sewri
226.47,23.73,5.57,2.02,5.03,Commercial,4,Medium,1.1,0,0,0,Central Suburbs,Dadar
222.16,5.35,1.04,0.13,0.95,Commercial,11,Medium,0.75,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
231.96,8.6,2.2,0.52,1.95,Residential,2,High,0.8,1,0,0,Industrial / Peripheral,Taloja MIDC
230.86,44.16,8.49,1.47,6.25,Residential,3,High,1.01,1,0,0,Navi Mumbai / Panvel,Airoli
230.61,61.14,11.92,3.44,11.81,Commercial,6,Medium,1.16,0,0,1,Navi Mumbai / Panvel,Navi Mumbai
224.25,47.9,9.45,0.9,12.11,Residential,15,High,0.96,1,0,0,Industrial / Peripheral,Sewri
232.67,14.02,3.6,0.38,4.73,Residential,4,Medium,0.79,0,0,0,Central Suburbs,Lower Parel
241.26,56.93,11.9,1.58,12.6,Commercial,8,Medium,1.03,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
234.33,61.74,12.82,2.71,12.66,Commercial,2,Low,1.16,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
227.76,35.01,5.08,2.39,4.51,Residential,36,High,0.89,0,0,0,Central Suburbs,Parel
229.98,38.79,8.4,3.08,6.75,Residential,3,High,1.11,0,0,0,Central Suburbs,Kurla
238.35,63.78,13.04,2.04,14.09,Residential,4,Medium,0.95,0,0,0,Central Suburbs,Parel
224.09,40.64,9.18,1.97,9.82,Commercial,4,Medium,1.29,0,0,1,Industrial / Peripheral,Taloja
222.15,28.18,4.72,1.48,3.01,Commercial,281,Medium,0.98,1,0,1,Thane & Beyond,Bhiwandi
235.77,18.8,2.38,1.15,2.55,Commercial,10,Medium,0.8,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
229.86,18.75,3.47,0.4,3.24,Industrial,11,Medium,0.77,1,0,0,Industrial / Peripheral,Mankhurd
228.39,37.78,7.8,1.65,9.36,Residential,8,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
226.15,66.73,13.36,4.58,14.19,Commercial,5,Medium,1.32,0,0,1,Industrial / Peripheral,Trombay
228.64,36.28,7.93,1.69,8.19,Residential,3,High,0.98,0,1,1,Industrial / Peripheral,Trombay
220.16,64.29,14.62,4.69,14.28,Commercial,212,High,0.92,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
239.55,69.64,15.74,4.21,17.53,Residential,52,Low,0.69,0,1,0,Navi Mumbai / Panvel,Airoli
234.52,39.45,9.03,0.96,8.9,Residential,2,Medium,1.09,0,0,0,Powai & Lakeside,Hiranandani Gardens
225.73,38.94,7.98,2.09,4.76,Residential,3,Low,1.01,0,0,0,Western Residential,Kharghar
229.73,5.35,1.22,0.7,1.0,Industrial,88,Medium,0.84,0,0,0,Central Suburbs,Ghatkopar
226.34,32.71,9.55,1.26,8.06,Industrial,5,Medium,1.17,0,0,0,Western Suburbs,Santacruz
230.94,45.44,9.19,1.84,9.39,Residential,3,Medium,0.82,0,0,1,Navi Mumbai / Panvel,Navi Mumbai
237.83,53.78,13.31,4.72,13.33,Industrial,3,Medium,0.85,0,0,0,Western Suburbs,Andheri East
238.32,28.13,8.0,3.22,10.72,Commercial,37,Low,0.72,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
229.85,63.27,13.28,3.99,13.15,Commercial,7,Medium,0.98,0,0,1,Industrial / Peripheral,Taloja
228.15,14.52,3.54,1.22,2.9,Commercial,4,High,0.68,0,0,0,Central Suburbs,Kurla
236.66,22.94,6.5,3.04,6.71,Residential,2,Low,1.3,0,1,0,Industrial / Peripheral,Dharavi
237.11,50.79,12.61,2.25,10.35,Residential,82,High,0.78,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
229.85,39.8,6.86,1.06,6.89,Residential,2,Medium,1.35,0,0,1,Industrial / Peripheral,Dharavi
230.12,48.49,9.36,3.01,5.77,Residential,2,High,1.06,1,0,1,Industrial / Peripheral,Taloja MIDC
230.81,33.79,4.65,0.72,3.56,Residential,122,High,1.08,0,0,1,Industrial / Peripheral,Mankhurd
233.54,14.21,3.34,2.24,3.97,Commercial,43,High,0.87,1,0,0,Industrial / Peripheral,Dharavi
236.44,54.31,9.66,2.79,10.39,Commercial,233,High,1.24,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
220.87,47.2,9.88,2.15,9.38,Residential,49,Medium,1.2,0,0,0,Western Suburbs,Bandra West
226.89,42.12,9.3,4.22,8.07,Residential,4,Low,1.44,0,0,0,Western Suburbs,Andheri West
228.22,29.26,4.49,0.92,4.64,Commercial,25,Low,0.75,0,0,0,Central Suburbs,Dadar
220.86,55.63,10.89,2.51,10.74,Commercial,3,Medium,1.1,0,0,1,Navi Mumbai / Panvel,Airoli
237.07,66.4,14.3,3.66,16.09,Commercial,4,Medium,0.85,0,1,1,Industrial / Peripheral,Mankhurd
233.95,44.22,9.67,1.83,11.84,Industrial,75,High,1.13,0,0,0,Central Suburbs,Ghatkopar
233.67,62.7,13.16,3.68,15.0,Residential,147,Medium,0.9,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
227.82,56.91,11.64,1.68,8.45,Residential,39,Medium,0.93,0,0,0,Western Suburbs,Andheri East
237.49,6.0,1.65,0.61,1.75,Residential,11,Medium,0.64,1,0,0,Industrial / Peripheral,Taloja
239.47,66.73,13.18,2.72,13.95,Commercial,42,Medium,1.18,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
224.4,41.97,9.56,2.17,11.31,Residential,214,Medium,0.93,1,0,1,Thane & Beyond,Kalyan
227.49,52.23,10.41,4.81,11.67,Industrial,5,Medium,1.1,0,0,0,Powai & Lakeside,Powai
227.54,65.16,11.54,1.88,11.48,Residential,49,Medium,0.99,1,0,0,Thane & Beyond,Kalyan
226.44,20.19,3.32,0.63,3.43,Commercial,177,Medium,0.72,0,1,0,Thane & Beyond,Thane
230.31,63.72,13.51,4.59,13.5,Commercial,3,Medium,0.97,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
230.49,14.61,2.83,0.89,2.92,Residential,62,High,0.84,0,0,0,Central Suburbs,Lower Parel
227.96,63.64,13.08,3.06,13.51,Residential,16,Low,1.28,0,0,0,Powai & Lakeside,Kanjurmarg
225.13,44.2,7.76,1.54,7.36,Commercial,51,Low,0.87,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
233.65,55.26,9.75,1.72,8.82,Commercial,12,Medium,0.75,1,0,0,Navi Mumbai / Panvel,Panvel
234.95,52.01,11.65,2.24,11.29,Residential,49,Low,1.31,0,0,0,Western Suburbs,Andheri West
228.37,58.97,11.37,2.27,7.6,Industrial,2,High,1.3,0,0,1,Thane & Beyond,Thane
224.4,17.83,3.69,0.72,5.74,Residential,114,High,0.92,1,0,0,Navi Mumbai / Panvel,Panvel
239.41,55.3,10.87,1.05,11.3,Commercial,95,High,0.88,0,0,0,South Mumbai,Malabar Hill
234.32,47.05,11.21,2.98,9.06,Residential,3,Medium,0.87,0,0,0,Central Suburbs,Ghatkopar
237.55,35.55,9.22,1.61,7.34,Residential,203,Medium,0.95,0,0,0,Central Suburbs,Dadar
228.69,67.5,14.79,4.76,15.21,Commercial,61,Medium,0.89,0,1,0,Thane & Beyond,Thane
219.39,9.63,2.72,1.43,3.61,Industrial,31,Medium,0.89,0,1,0,Navi Mumbai / Panvel,Panvel
234.59,30.46,4.9,1.05,4.29,Commercial,191,High,0.94,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
232.46,22.25,3.18,0.52,2.83,Commercial,6,Medium,0.8,0,0,0,Central Suburbs,Sion
238.44,52.36,9.05,2.42,9.28,Commercial,210,Low,1.16,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
235.95,66.58,13.51,3.17,15.14,Residential,107,Medium,1.22,0,0,1,Thane & Beyond,Bhiwandi
238.4,66.77,14.23,2.83,13.29,Commercial,2,High,0.95,0,0,0,Central Suburbs,Kurla
231.53,43.8,9.21,2.33,8.52,Residential,219,Medium,1.22,0,0,0,Western Suburbs,Andheri West
227.41,17.99,3.99,0.66,3.75,Residential,4,Low,0.96,0,1,0,Navi Mumbai / Panvel,Kharghar
227.57,5.35,1.13,0.22,1.37,Industrial,7,High,0.89,0,1,0,Navi Mumbai / Panvel,Airoli
240.82,13.82,2.94,2.24,2.52,Industrial,2,High,1.31,0,1,0,Industrial / Peripheral,Mankhurd
225.93,6.86,2.03,0.36,1.76,Residential,45,High,0.69,0,1,0,Navi Mumbai / Panvel,Belapur
239.14,20.33,4.26,3.05,5.2,Commercial,2,Low,1.5,0,0,0,Central Suburbs,Lower Parel
230.56,6.25,1.86,0.66,2.06,Commercial,28,Medium,0.99,0,0,0,Central Suburbs,Ghatkopar
240.1,19.74,4.05,1.8,2.35,Industrial,2,High,0.86,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
230.02,44.61,8.3,1.93,8.61,Commercial,168,High,1.05,0,0,0,South Mumbai,Colaba
237.17,14.38,2.92,1.23,2.74,Residential,3,Medium,1.15,0,0,1,Industrial / Peripheral,Trombay
231.6,21.64,5.07,1.25,4.2,Residential,121,Low,1.02,0,0,0,Western Residential,Kandivali
224.07,17.1,2.2,0.29,1.84,Residential,4,High,0.8,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
224.53,20.55,3.4,0.82,5.48,Residential,101,Medium,1.17,0,0,0,Western Suburbs,Khar
224.08,62.35,14.13,2.56,15.19,Residential,144,Medium,1.11,1,0,1,Industrial / Peripheral,Sewri
234.29,65.96,14.37,4.25,14.21,Industrial,6,Low,0.75,0,0,0,Powai & Lakeside,Kanjurmarg
229.98,56.46,11.55,1.51,12.29,Industrial,74,Medium,0.87,0,0,0,Western Suburbs,Juhu
217.85,23.14,3.39,0.77,4.17,Commercial,2,High,0.81,0,0,0,South Mumbai,Marine Lines
230.62,18.55,3.26,0.92,3.7,Residential,4,Medium,1.0,0,0,1,Navi Mumbai / Panvel,Kharghar
223.57,34.12,5.08,0.68,6.15,Residential,57,Low,1.31,0,0,1,Industrial / Peripheral,Dharavi
230.41,63.66,13.49,4.06,11.12,Residential,109,Medium,0.84,0,0,0,Central Suburbs,Sion
229.39,64.91,13.11,1.68,14.48,Residential,97,Medium,0.79,0,0,0,Central Suburbs,Ghatkopar
227.46,39.4,6.67,0.82,5.12,Industrial,236,Low,0.94,0,0,0,Western Residential,Borivali
234.51,36.4,6.84,2.13,7.84,Residential,46,Low,1.15,0,0,0,Western Residential,Kandivali
229.65,53.39,10.84,3.72,11.7,Commercial,67,Medium,0.62,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
230.73,59.0,11.12,2.82,10.98,Commercial,17,Low,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
232.59,11.6,3.26,0.42,3.58,Commercial,64,Low,0.89,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
236.66,12.81,2.73,0.86,3.36,Industrial,54,Medium,0.94,0,0,0,Western Suburbs,Bandra West
223.49,19.51,2.76,1.43,3.08,Industrial,32,Medium,1.04,0,0,0,Western Suburbs,Bandra West
221.28,42.41,9.02,2.61,7.98,Residential,56,Medium,0.58,0,0,0,Powai & Lakeside,Powai
226.65,41.95,7.53,1.92,8.56,Residential,4,High,1.28,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Cuffe Parade
235.47,60.88,12.52,2.4,11.65,Residential,23,High,0.71,0,0,0,Central Suburbs,Lower Parel
225.94,22.96,4.88,0.51,4.46,Residential,2,Medium,0.79,0,0,0,Central Suburbs,Parel
229.97,34.26,7.17,1.18,7.15,Commercial,15,Low,0.9,0,0,0,Central Suburbs,Dadar
234.36,43.89,10.84,2.35,9.66,Industrial,125,Medium,0.91,0,0,1,Industrial / Peripheral,Sewri
224.87,15.65,2.87,1.19,3.63,Commercial,149,Medium,0.82,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
226.62,15.83,5.26,1.32,5.45,Residential,2,High,0.93,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
237.81,43.24,7.29,2.52,8.54,Commercial,59,Low,1.18,0,0,0,Central Suburbs,Dadar
233.36,38.77,9.16,1.1,8.48,Residential,282,High,1.22,0,0,0,South Mumbai,Girgaon
235.85,37.97,8.83,1.27,5.83,Residential,24,Medium,0.93,0,0,0,Western Suburbs,Andheri West
223.65,39.29,9.57,2.23,9.52,Commercial,17,Low,1.06,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
234.19,12.21,2.99,0.42,3.06,Residential,6,Medium,1.11,0,0,1,Industrial / Peripheral,Taloja
223.02,33.42,7.43,2.08,8.24,Commercial,2,High,0.99,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Nariman Point
227.37,48.95,10.3,2.4,10.66,Residential,3,Low,1.02,1,0,0,Thane & Beyond,Bhiwandi
229.19,62.04,11.5,1.6,10.86,Residential,2,Low,1.41,0,0,1,Industrial / Peripheral,Sewri
236.04,28.98,4.45,2.88,5.06,Commercial,170,Low,0.98,0,1,1,Industrial / Peripheral,Dharavi
235.1,24.24,6.61,1.11,7.63,Commercial,230,High,0.67,0,0,0,Central Suburbs,Dadar
224.66,63.79,12.96,3.79,13.33,Residential,104,Medium,0.9,0,0,0,Powai & Lakeside,Powai
228.17,48.4,8.48,1.55,8.11,Residential,52,Medium,1.42,0,0,1,Industrial / Peripheral,Taloja
230.12,63.59,13.66,3.84,15.62,Commercial,2,High,0.88,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Bandra Kurla Complex
230.08,11.51,2.9,0.43,3.0,Commercial,2,Medium,0.98,0,1,1,Industrial / Peripheral,Mankhurd
221.59,33.29,7.18,2.04,5.27,Residential,38,Medium,1.28,0,0,0,Western Suburbs,Bandra West
229.52,64.31,12.96,4.36,14.81,Industrial,77,Low,1.27,0,0,0,Powai & Lakeside,Powai
217.13,13.12,1.89,0.33,1.89,Industrial,2,High,1.28,0,0,0,Central Suburbs,Kurla
234.16,23.58,4.38,1.08,6.09,Commercial,2,High,0.99,0,0,0,South Mumbai,Marine Lines
232.11,43.94,9.75,1.8,6.64,Residential,49,Low,1.02,0,0,0,Western Residential,Kandivali
232.12,55.88,12.04,2.61,11.06,Residential,2,Medium,0.84,0,0,0,Western Suburbs,Bandra West
221.29,33.39,3.47,1.15,3.6,Commercial,50,High,0.91,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
232.88,45.16,8.67,3.47,8.92,Residential,2,Medium,1.05,0,1,0,Industrial / Peripheral,Taloja
233.45,59.63,12.82,4.01,11.2,Residential,32,High,0.87,0,1,0,Industrial / Peripheral,Taloja MIDC
221.74,60.78,11.16,3.43,11.03,Commercial,94,Low,0.79,0,1,0,Industrial / Peripheral,Sewri
233.15,17.96,3.03,0.73,2.98,Residential,2,Medium,1.2,0,0,0,Central Suburbs,Lower Parel
228.93,42.98,8.83,2.88,8.29,Residential,3,Medium,0.96,0,0,0,Western Suburbs,Bandra East
233.93,19.75,3.59,1.2,3.87,Commercial,2,Low,0.64,0,1,0,Industrial / Peripheral,Mankhurd
233.32,24.99,4.01,2.42,4.83,Commercial,19,Low,0.98,0,1,0,Navi Mumbai / Panvel,Vashi
225.09,42.72,6.12,1.75,8.7,Commercial,3,Medium,1.23,0,0,0,South Mumbai,Marine Lines
230.3,51.59,11.66,2.22,11.46,Residential,242,Medium,1.01,0,0,0,Powai & Lakeside,Hiranandani Gardens
232.6,64.63,14.03,3.3,14.63,Commercial,154,Medium,1.01,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,Lower Parel
224.77,8.82,1.55,0.86,2.24,Residential,119,High,0.76,0,1,0,Industrial / Peripheral,Taloja MIDC
219.72,50.48,10.82,3.3,12.87,Residential,142,High,1.18,0,0,0,Bandra Kurla Complex (BKC) / Business Hubs,BKC
226.98,59.4,11.66,1.89,10.87,Residential,20,Medium,0.99,0,1,1,Industrial / Peripheral,Trombay
224.22,19.57,3.77,0.97,3.76,Residential,2,Medium,1.2,0,1,1,Thane & Beyond,Bhiwandi
229.03,39.93,7.95,2.21,6.82,Commercial,253,High,1.0,0,0,1,Navi Mumbai / Panvel,Airoli
227.35,57.02,12.09,0.49,9.41,Residential,2,High,0.71,0,0,0,Central Suburbs,Ghatkopar
221.75,42.54,6.2,0.78,5.78,Industrial,2,Low,1.24,0,1,1,Thane & Beyond,Kalyan
222.97,8.16,2.49,0.16,2.06,Industrial,2,Low,1.06,0,0,0,Western Residential,Malad
227.78,19.11,2.92,1.64,2.46,Commercial,154,Low,1.14,0,0,1,Industrial / Peripheral,Taloja
235.84,63.75,14.15,3.18,15.16,Residential,5,Medium,1.04,0,0,1,Industrial / Peripheral,Mankhurd
234.15,48.65,8.65,2.72,8.1,Residential,63,Low,0.74,0,0,0,Western Suburbs,Santacruz
232.61,63.61,12.98,3.16,16.07,Commercial,6,Low,1.1,0,0,0,South Mumbai,Cuffe Parade
